,x,y,dyd,dyu,std
0,2016,0.07262094298451778,0.07065898694497423,0.07466732292470198,0.3334830823373504
1,2017,0.04864337859524742,0.047644125093396564,0.04964399195109355,0.3313783362107366
2,2018,0.038849066816669,0.03844893456322492,0.03924959473178878,0.3203293445619118
