,x,y,dyd,dyu,std
0,2016,0.051306253775887364,0.05024904396856593,0.052367723130702946,0.32660312805482655
1,2017,0.05329029725589097,0.05236453145908199,0.05409471259896856,0.31521293117551114
2,2018,0.07228078855360562,0.07159820128683077,0.07294625543134403,0.31184214570372226
