,x,y,dyd,dyu,std
0,2016,0.07270626213412816,0.07060493284484473,0.07485079961564427,0.3148062549624025
1,2017,0.07386954176899033,0.07257277213148508,0.07521507880465209,0.3023287618505745
2,2018,0.08207325765544997,0.08133470135250234,0.08280116655634767,0.29137389481555465
