,x,y,dyd,dyu,std
0,2016,0.07445772369805369,0.07302865598234025,0.0758001321488944,0.30727311170179633
1,2017,0.05879470078821934,0.05791902628395792,0.05977961135582326,0.2987256743668014
2,2018,0.04499104457856943,0.04438984084419182,0.04560360524835707,0.29793358224036454
