,x,pos,neg,neu
0,2012,0.818479838643913,0.0,0.18152016135608695
1,2015,0.7877969969589246,0.0,0.21220300304107542
2,2017,0.7598771098158397,0.0,0.24012289018416033
3,2018,0.7269827420869691,0.0,0.2730172579130309
4,2019,0.7158250833826381,0.0,0.28417491661736194
