,x,pos,neg,neu
0,2012,0.41797572905581537,0.17184433791871284,0.4101799330254718
1,2015,0.344917136784236,0.21772702816443726,0.4373558350513267
2,2017,0.3351672598624355,0.21141150355117047,0.453421236586394
3,2018,0.318748324394406,0.20775097912106774,0.4735006964845262
4,2019,0.32076505705756847,0.20341664649807623,0.47581829644435536
