,x,pos,neg,neu
0,2012,0.3810678424059889,0.18004142632692005,0.43889073126709105
1,2015,0.37893333822663433,0.18501682350252477,0.4360498382708409
2,2017,0.35992793044938515,0.19012072662458007,0.4499513429260347
3,2018,0.3413277720887056,0.1873862175183694,0.47128601039292506
4,2019,0.3221804044024372,0.19528813313482823,0.48253146246273454
