,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,engage
0,0.26858940943980675,0.27099362736388244,0.2663606860493891,1
1,0.265894674775634,0.269124262971368,0.2627698588876855,2_3
2,0.26633771265323847,0.2700112974003944,0.26280964634465215,4_9
3,0.26839162233065106,0.2717570836452141,0.2648421515012717,10
