,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,engage
0,0.2608847115977399,0.26706312681835914,0.25416353395442726,1
1,0.26390797386855547,0.2737784893850359,0.25403652519273745,2_3
2,0.2834468217848734,0.29702369086955693,0.27047675885879746,4_9
3,0.2802636720932823,0.2938792680633503,0.26661841669141156,10
