,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,engage
0,0.16642887505043852,0.16666578121453002,0.16622237843250914,1
1,0.17662761383491105,0.17688604164132077,0.17635010721377636,2_3
2,0.18721087505307163,0.1874803540262882,0.18694522693218937,4_9
3,0.20304135602134596,0.20323330554029484,0.20283439960467717,10
