,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,engage
0,0.26795021872979224,0.2711321893510503,0.2646259588168865,1
1,0.2643068746705878,0.2688084398921605,0.26002921620942193,2_3
2,0.25894378071777513,0.2637402961229671,0.25432401092319246,4_9
3,0.26776423870072064,0.2724039426755284,0.26325899787750767,10
