,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,engage
0,0.14624193938474508,0.14650715372026643,0.1459817655618253,1
1,0.15108486398946813,0.15141816009288767,0.1507565091948183,2_3
2,0.1570236335290493,0.15737794254073845,0.15666880828845559,4_9
3,0.16532565590426454,0.1656847978172668,0.1649231009522551,10
