,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,engage
0,0.2670225773330764,0.27029519622523523,0.2640295049628689,1
1,0.2640314173105014,0.2683212079138635,0.259865829906085,2_3
2,0.26085990055960917,0.265795200731672,0.25563585630357305,4_9
3,0.2759072463353394,0.28101669994271783,0.2708686188178863,10
