,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,engage
0,0.291071773595013,0.2959292665886984,0.2862753143154667,1
1,0.2915650696181124,0.298284866157245,0.28490597564832687,2_3
2,0.30920533095183117,0.3166322682201552,0.3016602559606597,4_9
3,0.28956293472620726,0.2977539043763344,0.28143948139113245,10
