,sadness,sadness_dyu,sadness_dyd,sadness_std,independence,independence_dyu,independence_dyd,independence_std,positive_emotion,positive_emotion_dyu,positive_emotion_dyd,positive_emotion_std,family,family_dyu,family_dyd,family_std,negative_emotion,negative_emotion_dyu,negative_emotion_dyd,negative_emotion_std,government,government_dyu,government_dyd,government_std,love,love_dyu,love_dyd,love_std,ridicule,ridicule_dyu,ridicule_dyd,ridicule_std,masculine,masculine_dyu,masculine_dyd,masculine_std,feminine,feminine_dyu,feminine_dyd,feminine_std,violence,violence_dyu,violence_dyd,violence_std,suffering,suffering_dyu,suffering_dyd,suffering_std,dispute,dispute_dyu,dispute_dyd,dispute_std,anger,anger_dyu,anger_dyd,anger_std,envy,envy_dyu,envy_dyd,envy_std,work,work_dyu,work_dyd,work_std,politics,politics_dyu,politics_dyd,politics_std,terrorism,terrorism_dyu,terrorism_dyd,terrorism_std,shame,shame_dyu,shame_dyd,shame_std,confusion,confusion_dyu,confusion_dyd,confusion_std,hate,hate_dyu,hate_dyd,hate_std,year
0,0.27708718614285716,0.2903230752932331,0.26442975777192984,0.18224555724843797,0.27510096281630014,0.2880472662626132,0.26311853794049156,0.16907796255485807,0.2656163243849961,0.2713700048767038,0.25978712715998964,0.188093864700515,0.28884943894420784,0.3006068340421635,0.2771407723807496,0.19722783588952825,0.3020966233451342,0.3070217724967067,0.29717927286530543,0.20192350612935353,0.27995151432826826,0.2856542308270893,0.2741815674338485,0.17833074464467996,0.2631930291977039,0.27442108255003955,0.2526022281565321,0.1946065289075341,0.3701618738258977,0.38424256309140375,0.3561119201164309,0.21782257893707604,0.2948909525621868,0.30604464279225513,0.2840252561123766,0.21036646116455848,0.3121867897216667,0.3292975421666667,0.2945536933483333,0.2142973488755043,0.29518352842894935,0.3022880393450491,0.28833925343801964,0.19537592466828038,0.2902441801592568,0.29925891167086927,0.2806220502733908,0.1877359751507572,0.2815771949865062,0.288834997392779,0.274231559622903,0.18932280966833154,0.29725659863614456,0.3162660457783132,0.2787953752746988,0.1906484478823127,0.4034291607355769,0.4217959216850961,0.3819584276514423,0.2188135799711731,0.24986274011342158,0.25699940916965974,0.24306120663846878,0.16680357244986302,0.3209030180468384,0.3301159560035129,0.31205703184660427,0.18736239862380413,0.33536387455396827,0.3516144404904762,0.320461545447619,0.18661905456478117,0.2892096626584198,0.3010353531556265,0.27807441630486834,0.19005315442373913,0.29188541493121695,0.3015689197792895,0.281863278840514,0.19415551018598454,0.3532907226300646,0.3633307358132707,0.34359748717674693,0.21177634342143756,2010
1,0.3125031113699815,0.322095034306362,0.3028569947016677,0.20083797523872116,0.29445368124738674,0.30254299294889664,0.2861809908513357,0.17822424965897876,0.27978940719406675,0.2843185901571213,0.27517849694863344,0.19241510315176627,0.2940890072305873,0.3018053562215215,0.28651779807922745,0.19603603651444565,0.3233023544377052,0.3268589102740788,0.31950255245850057,0.20358383055605686,0.2933279751789639,0.29709028843472,0.28927513928859233,0.17895157121754382,0.27086758938948624,0.27888525212345683,0.26323852056571084,0.19547330225898768,0.39404597596857766,0.40375982861797133,0.3840126724288864,0.2120483370138301,0.2994246096066054,0.30749217449540134,0.29107825098411366,0.19926619877261478,0.30560425462377994,0.3169399511011535,0.29283362780212957,0.20602830741654934,0.3079247814161695,0.3133390630261263,0.302790445600288,0.19518132483303385,0.3136797837196423,0.32045445659580324,0.3060055180285518,0.19774098468323945,0.287969964948945,0.29320604658345895,0.2828722456439337,0.184257770476186,0.34873031667932486,0.36377869112095645,0.33408846941068915,0.21123712425185281,0.414739554266055,0.42772866629908257,0.40169374383486245,0.22612602539819168,0.26007578680167404,0.26574967816810047,0.2548527929323413,0.17122389936673332,0.3350339759952381,0.3411835522740741,0.3286197381457672,0.192226412431419,0.35923747451660515,0.36945696175424353,0.34929039852177124,0.19425717616927124,0.3009784901415487,0.3086210982273106,0.2922119314575354,0.1948140465098354,0.2900643895901321,0.2976305588609168,0.28312783823038074,0.1911953297616286,0.3734676311079865,0.38076253459786275,0.3665781288650169,0.21814405897426054,2011
2,0.3400836064033675,0.34709372065056127,0.3335371751603221,0.22198172801204266,0.2939320066423627,0.2995353621107522,0.2883666367044301,0.19125534546702433,0.30134762185377206,0.30457781331112466,0.298360500284465,0.21190763029332457,0.33180052092260365,0.3367801042864196,0.326636651933465,0.2228459303605291,0.3460978340948739,0.34868577596666545,0.34349527618706494,0.22544089808620713,0.2948815191349882,0.297634141458427,0.292026587193781,0.19192442063122753,0.3047725262452774,0.31023328709694514,0.29878580551794914,0.22231573274031713,0.4030599021985405,0.40923187809723116,0.3960728080643915,0.22383004585455213,0.3370094392678699,0.34361634659810575,0.3310852765071479,0.22256628249988042,0.3420093933505808,0.35052232969130587,0.3340619695378388,0.22474321842467937,0.3334971767385132,0.33736117812944144,0.3295730446267955,0.21617993658978046,0.34241277487327093,0.3472704053740394,0.3375983825928462,0.21979857077058151,0.3050208476974297,0.30845159938119615,0.3017727569728852,0.20401419488019445,0.3885122605417299,0.3985685783970663,0.3775254186975215,0.23446273725326164,0.4576873260587002,0.46740462974318653,0.448173403626485,0.2531912309645742,0.26715355043922756,0.2707484379272836,0.2634352034770273,0.18901516650517078,0.3380325637015819,0.34244389798813535,0.33377298631999536,0.2001172534807064,0.41770646459366906,0.4254686993533813,0.4105702489194245,0.2252738422228227,0.32642073010933825,0.33207507119314744,0.32115721348740345,0.22045130818992764,0.3148846064577341,0.3200235496199002,0.30988768542999706,0.21623812650318172,0.40450367141432286,0.4097069714861532,0.39963447201427954,0.24080859372770722,2012
3,0.3050635899528922,0.31095032473734524,0.299540813336716,0.20468322476011314,0.28573854389585623,0.29005806194326,0.2803178820985214,0.18808636932530115,0.26674145580401265,0.2692633066159621,0.26441880581858945,0.195205939505493,0.3064089605513274,0.31055054951161426,0.3019799469704774,0.21399907736108764,0.3073331820607076,0.3094432678002742,0.30518901352465794,0.2068160624953776,0.2857851388368976,0.2882200294038545,0.28336751452622927,0.18631762052081183,0.2641491003852607,0.2684601675943721,0.25999362586746444,0.2003593867790213,0.36738185033683085,0.37256607249923973,0.36192468196502436,0.21761708544915728,0.29712552823939353,0.30117153732246144,0.2927394161448592,0.20664251963973151,0.2968439581288836,0.30324523320010527,0.2904825200067141,0.20446276789874482,0.2951719837042971,0.298264484804059,0.2921458114192962,0.19810147192688846,0.30742341442896715,0.31136874877923426,0.3036869668915512,0.20187522707236782,0.28229513132840817,0.2852737243207513,0.27961515570013323,0.19409434333970885,0.32883041835858584,0.33669738388343434,0.32031339258565655,0.2114202406420987,0.38389751906617203,0.39201895921424335,0.376360823941543,0.23524513559075483,0.24763908037379692,0.25067098545964395,0.24457815103539027,0.178510734229048,0.32385603129041646,0.3274104449890556,0.32044088330619774,0.19362713359068875,0.3458131452869641,0.35182405646719156,0.3402967553300525,0.2035096385002838,0.28794537692985267,0.2923783042083559,0.2836210576929641,0.2006050322467832,0.2799603498142034,0.28438821165587547,0.2758236116908616,0.19890166191704098,0.35090091472517687,0.3548843836596072,0.3468537926745131,0.22128314741955402,2013
4,0.2951025883286061,0.3006907596630901,0.289363500071282,0.2085124870324783,0.31000787609862956,0.31574276795012357,0.3043645171188497,0.2008545477407905,0.2529670522704356,0.255478675506204,0.2506468278089897,0.20072788624410232,0.2829572894767536,0.2872117463104022,0.27863114104253356,0.21308200753605172,0.3073046918712265,0.3092385687181783,0.3052281082185147,0.21368243321863373,0.30128694768778747,0.3038863282812365,0.2983093039803717,0.19518010472269898,0.24784206560119348,0.2518395584098943,0.24396154200584005,0.20557296416754473,0.3594032824081066,0.364492911343425,0.3538630288137911,0.22446341234678563,0.29524174867209496,0.29913201365854136,0.29138182169128024,0.21055988136696102,0.30666994011368504,0.31243193252859974,0.30039304593756444,0.21385842274874373,0.3025430576353249,0.30571036262330514,0.2995884773628599,0.20779212857968626,0.3097677144844227,0.3139892467017598,0.3057460932269097,0.21080616184177525,0.28303117319378474,0.28607055176937546,0.2801285009161201,0.197834032504747,0.3203888576775557,0.3287959281771714,0.3122071496848578,0.21728001992733095,0.4015562993801453,0.40976961184352295,0.3933150160756659,0.23736311292274268,0.2517767515821215,0.2552845431049372,0.24827471279396746,0.1850960010177963,0.3315105632705459,0.3359704565634073,0.3271973908609478,0.20079535570849233,0.3567322660655932,0.36309886652474543,0.3502521218200332,0.21083785180881542,0.28859799887175575,0.2928698019476048,0.2843788606823321,0.21050604830324862,0.28742838146125566,0.29197061656228507,0.28283566942938915,0.20558377892569776,0.34689586817101475,0.3507352925311962,0.3428979499332545,0.2246460710131334,2014
5,0.39513426365448834,0.3991629542793998,0.39109463932330024,0.231683649348392,0.4695096343288137,0.4735312642882776,0.46548534338251984,0.21672452290481126,0.32879482812358196,0.3311578920504642,0.3265260071711685,0.2335836615550074,0.36279240047774286,0.3664035975089669,0.35930368711429844,0.23413442796417594,0.39080316398299064,0.39259584960536864,0.388962463134568,0.23730534203231057,0.4029324436096772,0.4061617512751739,0.3998190752820108,0.21968109147198978,0.3251535674650971,0.32808748042331437,0.3220758969071363,0.23323755349494907,0.4317081197981609,0.43533130050791463,0.42781350800505746,0.23465817775316092,0.39068691470698913,0.3935275379568009,0.387789557297283,0.23201818091367796,0.40965692338669946,0.4130310018486419,0.40626523475191256,0.22558189760570158,0.40188012144987634,0.4044661402689554,0.399332623346405,0.2339857334295587,0.40595221642376206,0.40928560816332116,0.4027847896294732,0.2353096929960191,0.38056461413615705,0.38321482442636107,0.3780436653692202,0.22559510129148835,0.4267764093663694,0.432668023876115,0.4209393612565246,0.23020208584025784,0.4966575842251848,0.5019833649586853,0.49132902516314675,0.2327423580890277,0.3333252547754322,0.3364404183468269,0.33022102252247526,0.2196702666035972,0.4302080541716316,0.4341804405467046,0.4265968163703334,0.21696996793030549,0.4640523517844912,0.4687547607712816,0.4588589349232821,0.22303631678977073,0.37940132935911774,0.3827550337681027,0.3761442679974042,0.23435961710673545,0.3837488199568364,0.3870949928907861,0.380243359663404,0.2319596914578266,0.44596782481537295,0.44874842129257997,0.4432672357972479,0.23838392391823257,2015
6,0.4055965937092173,0.4083401406133046,0.4027794921846502,0.23551192783422434,0.4603014926447011,0.46274036444276506,0.4579873103110539,0.22267781371286993,0.3424590499433104,0.3437864022342996,0.3411173215557743,0.23929602092053806,0.3756079397235272,0.37801291453940067,0.37325305256740493,0.23852404114766526,0.40160081056817026,0.40279350768258165,0.40056451680536737,0.24265810427012166,0.40181567515063815,0.4038227300130907,0.4001972429469419,0.22168467533905997,0.3426660853432248,0.34471731299643676,0.3407847841266223,0.24123228799591578,0.43997991871503855,0.44237767322158833,0.43765428275001284,0.24022167185092153,0.40070370827175694,0.4025443540160879,0.3988403394026824,0.24260327595403317,0.414921251541084,0.41736084521110556,0.41268349543412647,0.23656197623032948,0.40702781374685243,0.408610612437777,0.40537723623483074,0.23930231664756071,0.4155610810996132,0.4175821640267189,0.4136776510596316,0.23952427961033898,0.3815564791956479,0.38318028502521867,0.3800153660178005,0.23056482317587562,0.4379956519153866,0.4415975707136152,0.43459300448282256,0.23193847567709835,0.5133561826505786,0.5164649103954276,0.5102304074358359,0.23444446616808076,0.3424859111732734,0.3446225474877607,0.3403707585133021,0.22684243786300953,0.42054800525827524,0.422655808575849,0.4182676375170926,0.2193623922663204,0.45996256674293157,0.4628764343648972,0.4567955843380033,0.2257594200532371,0.39283820366226463,0.3949135729955675,0.3907846031245558,0.23886732807472275,0.38942829715993094,0.3916069873187167,0.38731234073271825,0.23416709010548978,0.46294721795686583,0.46464441608820795,0.4613473932420631,0.24121613565223446,2016
7,0.3739878156821526,0.3761703661067493,0.3719757321780317,0.23152350556976017,0.40861394410808966,0.4105021743943824,0.40660225740586564,0.22572697432333858,0.3050599364878904,0.30595086251217996,0.30404584790620587,0.23066242706887566,0.34122526727098235,0.34272637716337917,0.3396232246792995,0.23448007190870235,0.3757876668719027,0.3765594177290535,0.37497280173392195,0.23946876443274073,0.37836683089728695,0.3796058201962242,0.3771693776073727,0.21861426209302295,0.2979674214137318,0.2993684154763928,0.29655941970272537,0.231560740057447,0.4224196103533819,0.42417992858968095,0.42057817074886156,0.23800687904455936,0.35938805417200215,0.36078833892549,0.3580477799071454,0.23742600574759865,0.38084835696022057,0.3830564552373609,0.3789066539888089,0.23618471891302015,0.381589766392439,0.3827679532005875,0.3804201520397849,0.237869903138974,0.3942291501168157,0.3958000026929553,0.3925590426674483,0.23805535587071025,0.35157989878190476,0.352800942014754,0.35042320180275677,0.22602983683399588,0.4096419183376175,0.41238761562256515,0.406909742022843,0.2305841727763671,0.4801671565834963,0.4826941132940684,0.4777027344950658,0.2415467319178386,0.3098228142658715,0.3113734491498885,0.3084078393866064,0.2203036619275249,0.39043995925441966,0.3917969054483003,0.3891131967671393,0.21749466772782886,0.4399143318621804,0.44218866667860174,0.43768994649239673,0.2278678191932687,0.36336335906153255,0.36498337865835684,0.3618747908494689,0.23417640184848557,0.36082321705985054,0.3624596040567831,0.35917636772919825,0.23115135661693617,0.43826987959353414,0.43964380085461024,0.43692718110457607,0.24206569290219188,2017
8,0.3536208548604031,0.3545830133341044,0.35267732651200934,0.23085659781687864,0.3987662079037906,0.39977361942821604,0.3978322698519007,0.22756867683981827,0.305751473019687,0.30627417825334213,0.30530393850205956,0.22936463272623536,0.33553798849573296,0.3362470897290464,0.33473955318514115,0.23222338497953715,0.36789334830225834,0.36826489458561584,0.3674918977969547,0.23760429629153493,0.3785169992631027,0.3791266888135367,0.3778907524811625,0.21851094894045128,0.29604486887306153,0.29677611235932344,0.2953772107692802,0.22906597897129763,0.4198179790745723,0.4206988086060799,0.4188653540160234,0.23849687230054725,0.3544333656331602,0.35509357399102065,0.353753645506614,0.23416201296556616,0.3813128214161976,0.38224195052042986,0.38035802981785954,0.23593731196649664,0.36669305361874704,0.36728476967422935,0.3661174062411029,0.23448469425676402,0.3723546338114619,0.37313540093082465,0.37167656153616924,0.23517400431499752,0.34506839629697666,0.34566543968397156,0.3445071489223005,0.22418299248718226,0.38872147856629996,0.39017360689475805,0.3873620489004007,0.23246647318625757,0.4789868062856578,0.48025700368615226,0.47773130749523224,0.23962309143862776,0.3070071073159411,0.30770191029786387,0.3063319680881119,0.21802734500296048,0.39555650741899706,0.3963309633499185,0.39485604858236656,0.21806303060644347,0.4363552195052508,0.43753206984979126,0.4352503622236564,0.22775871197039407,0.34974324188582123,0.35048123797762726,0.34894277996765755,0.23338758295835849,0.3523076274732742,0.3531602402592022,0.35151384429759075,0.23005359714068405,0.4261010119481985,0.42672877112118346,0.42537558103430834,0.24261782563117706,2018
9,0.35331886035628607,0.3545282535990127,0.3520710298020634,0.2311551036734711,0.3924324453037864,0.39385684771424995,0.391181719150928,0.2274719502848428,0.30613510961922397,0.3067636311920701,0.3055388154464072,0.22786993144711062,0.33620047922418644,0.33714727653010595,0.33528262922948254,0.2300177468284806,0.3628162897133893,0.3633370705010318,0.36230580438866683,0.23609318064837792,0.36483467957190063,0.3656283935139276,0.3639681600164009,0.21702175993448108,0.3003899367053953,0.3013553367024273,0.2994818737014127,0.22928133433797754,0.4152919619899217,0.4164450813764713,0.41407017512022487,0.23614701935039295,0.3569670118757651,0.35779351212474325,0.35613062086821523,0.23471350110953731,0.3870670223161101,0.3882598873610523,0.3858311204973647,0.2344750519660433,0.35883158502397056,0.35957916427879916,0.3581271714765214,0.2327581413812529,0.3684247366994472,0.36943930546302994,0.3674199035853822,0.23439860724053896,0.33944272488706706,0.3402113386293276,0.33866313321839325,0.22367848344718688,0.3919841445654945,0.3937563337569212,0.39008400048713204,0.2344054018763712,0.4768775921205587,0.47838945146664574,0.4752834804160997,0.24069748277299044,0.30254252494041783,0.3034515667478672,0.3016709069536416,0.2158381934437273,0.38875921666774976,0.3897356344829886,0.3878509866305433,0.21970692861550328,0.4131364187786308,0.4145967318734135,0.41159611527537066,0.22835542735525363,0.35043478407743317,0.3515411017644444,0.34932369445157296,0.23308797870866715,0.3408465624165897,0.34190923653077,0.3398196708702424,0.22836230979246921,0.4243958482850654,0.42520444327150264,0.4235398876269747,0.2436836708785216,2019
