,x,y,dyd,dyu,std
0,2006-2012,0.07072753585307896,0.0697978716233314,0.07165751164556325,0.28538477931814044
1,2013-2015,0.06704167125570142,0.0664409598733204,0.06760488662754552,0.30978058746508785
2,2016,0.07225161953625213,0.07173494823686995,0.07277544774682672,0.31240860467115994
3,2017,0.06546661229016365,0.06508692313063873,0.06584029163804976,0.3092822473666922
4,2018,0.05332665801622919,0.05311818647329254,0.053534520193342934,0.30367421145065
