,size,sadness,independence,positive_emotion,family,negative_emotion,government,love,ridicule,masculine,feminine,violence,suffering,dispute,anger,envy,work,politics,terrorism,shame,confusion,hate,year
0,49.33802816901409,0.0009594037834042377,0.0005736008051269482,0.005648822404203011,0.0009586031005882181,0.010632779694227455,0.0015382297070618766,0.001389515351010073,0.0004886461626904283,0.0012228172364522382,0.0,0.0038657014083691133,0.0017076271717825862,0.006711618305086078,0.000768881277740887,0.0,0.0016584679245866913,0.0,0.0016496821093686667,0.0021325317372064972,0.0011579089924160346,0.0010791759656884785,2007
1,13.748051948051948,0.00030585207551499683,0.0004240657301881791,0.008994569529152325,0.0012325542708040533,0.013446555601346132,0.0007052250075505889,0.005021815660401879,0.003945188162147673,0.0063541784030505845,0.002191466007978726,0.0029115271727119542,0.0015596523877568673,0.0018142338326763573,0.00020595197561489696,0.000792437336536348,0.003604681450546112,0.0001325547837175744,0.0004018204018204018,0.0011385473481516973,0.0030512900406944976,0.002314744904023341,2008
2,29.14944466052984,0.0008928327531546374,0.00032330312543167903,0.00793080004169589,0.002729870555428602,0.009484428722774442,0.002041177165814969,0.003543115606797183,0.0021263925017667067,0.0019223615171624403,0.0017420659419386153,0.004495927001601283,0.0022298089001370055,0.0023082924005069076,0.0004755094565829537,0.0008890999336807389,0.001577355730466569,0.001341620896886522,0.0008511315110945285,0.0023224589374079277,0.0015099266926485771,0.0030986245256714113,2009
3,36.615497972118256,0.0010469189318602417,0.00040824067284730037,0.007584378824051758,0.002792296064531652,0.011057702558019562,0.0030441737617130146,0.002518707978415349,0.0019644052772916365,0.0021000346420833745,0.001235303491226224,0.004006730881149219,0.0025467482172030066,0.002886398295045545,0.00044742648742586243,0.0008653077764352518,0.0025940064104964574,0.001996209579160525,0.0009698229266372864,0.0019233612801956954,0.0017660762867065607,0.0033733454161490694,2010
4,38.63698175139697,0.0007741882824017027,0.0003644631786789496,0.006598898744446238,0.00257554821026925,0.009059971703723978,0.0023067283493281273,0.0022113590322112658,0.0015393544489666654,0.001929197388421697,0.000986366534898846,0.003401682753683432,0.001970508967380576,0.002561408793782886,0.0003546696883534977,0.0007657233688211731,0.0024220184219028973,0.0015815182947370898,0.0006842528033169027,0.0015954762315616231,0.00181304210516852,0.002912042666879071,2011
5,38.25327739905611,0.0009066365574172671,0.0004956836691514418,0.006425107637950156,0.0023245073466835425,0.009980895175799006,0.002721195421812586,0.002360834011827384,0.0020129853204148038,0.0022661307650211184,0.0011701811949349592,0.0035737406255028905,0.0020449554639355217,0.003073634673173363,0.00038393602214623095,0.0008675456336554878,0.0025410756424438584,0.0022765460063933238,0.000639894120893199,0.0016714977733542585,0.0017805609224735039,0.0032635712740408857,2012
6,30.896073638040438,0.0008666058350628238,0.00044582278947663886,0.005905929578477285,0.002010113832882165,0.012778474497181232,0.00211535610202359,0.002280350915204891,0.0032717895634754245,0.0031810916913287135,0.0011473911048017103,0.004344942955862115,0.002140763305294262,0.0027719694389422224,0.000402713578567189,0.001337177079338745,0.002233636425754206,0.0014594175228981221,0.0009596132766220681,0.0019096702194786833,0.0019217256487281988,0.004360991356731797,2013
7,31.148653003109896,0.0010545970268913021,0.0003669318372657401,0.006257167476818377,0.0036171015647829038,0.01370255470740576,0.0016689309560145677,0.0024105501945592194,0.0031704896472409677,0.002694671190405652,0.0016019913601127078,0.004845801407301395,0.002573488300603536,0.002686741647890102,0.0005348159317649326,0.0017295277215934083,0.0016959263810011093,0.0010598465991831592,0.0008730104965588426,0.0022142660827201626,0.002127986959948937,0.0052396315893347345,2014
8,37.9658538101677,0.0011169915407268456,0.0007684330165811587,0.006707479598459424,0.0021819380648640785,0.012522487361463427,0.0019135259040735757,0.002897372364683062,0.002501445063972311,0.0033156572266859865,0.0023292323032724984,0.00416528231316691,0.0024313655560509423,0.00242609161812802,0.0005777477988593931,0.0012832919904750373,0.00220386142323743,0.0012231547870007083,0.0009689943104544914,0.002165659769753827,0.0019553173004418375,0.004441131843541061,2015
9,32.67044248735535,0.0010448220602261003,0.0012189719551186262,0.007293943173911446,0.002281344071914273,0.013560595222218365,0.0020833605983580704,0.003518756995564481,0.002839988488582045,0.0037088060540123634,0.0026990281732342533,0.004374340634560843,0.002441143363718271,0.0025138981838157297,0.0004979674815757316,0.0011316256304811298,0.0020673465905054074,0.0016381001234695718,0.0010394602176527709,0.0022397522224787444,0.0019018401130251412,0.004386671124931198,2016
