,sadness,independence,positive_emotion,family,negative_emotion,government,love,ridicule,masculine,feminine,violence,suffering,dispute,anger,envy,work,politics,terrorism,shame,confusion,hate,name
0,0.0012313572615422859,0.0010123936578735517,0.00703327944365365,0.002657136890604866,0.010874148923363558,0.0029627391439820613,0.002868731246398378,0.0016726241034607748,0.0030937945562959663,0.0023754585388590247,0.0037091069799518634,0.002272146538205022,0.0024974139555260233,0.0005421681590798235,0.0011044936296259968,0.002011465538715918,0.001880903345330647,0.0012033075936727822,0.0020826564369870225,0.0016379245538669137,0.003748281743377819,Alt-right
1,0.0010769353018274443,0.0008896191181193079,0.0067647930483090155,0.002446050684491292,0.011714106934713047,0.0025834379038511485,0.0030395660134682197,0.002015851703888453,0.004029236697285407,0.00175794213116064,0.004041372065501834,0.0022600913334101433,0.003162650719369742,0.0004991002534569449,0.0009659270860870608,0.002292191491964232,0.0019480002440240565,0.0008852101539465992,0.00201256987052111,0.0017493263198715878,0.003571393764010194,IDW
2,0.0010643013075526302,0.0009249134745248997,0.006954046360187603,0.0026858375117071826,0.012376485571468532,0.002581304433419805,0.0031272132104470654,0.0022817010333878738,0.003591418790032715,0.0023568414729523285,0.0041232730644298644,0.002369809976292147,0.00254336800236832,0.00047107669117295563,0.0010145173173644955,0.0021409966498902246,0.001905003748395298,0.000892583390965325,0.0021367616200007465,0.001695540860784983,0.003934523877821571,Alt-lite
3,0.001207505039995416,0.0004566588515248058,0.0070836656901112635,0.0026002476622293373,0.010760622694796673,0.0033885065352528294,0.002875506199206791,0.0018890487735288245,0.002595289350395943,0.0019362152560016468,0.0034854437807034407,0.0022168423252973976,0.002131079104438056,0.0004896653934801681,0.0008133233507182089,0.00271316326765663,0.002222640307402238,0.0013924067853706942,0.0022641039664246646,0.0018042975097827159,0.0034416627761634255,control
