,size,sadness,independence,positive_emotion,family,negative_emotion,government,love,ridicule,masculine,feminine,violence,suffering,dispute,anger,envy,work,politics,terrorism,shame,confusion,hate,year
0,21.263157894736842,0.00048764452884370713,8.836910494208618e-05,0.00787220784411812,0.002625627548817077,0.010233138624823475,0.000542773219686976,0.002551783800490618,0.0024751037131113475,0.004171977379685942,0.002182512709037102,0.0035502400123134156,0.0015374938023647402,0.0013098334019092754,0.00022120119015164456,0.0013277217774637536,0.002927859898208524,8.972857658004988e-05,0.0003346833661187176,0.0017285894057238935,0.0011802634579500535,0.004028969655498521,2007
1,27.91820224719101,0.0010311674662644061,0.0005492666274777873,0.007404027275421668,0.002921603015718712,0.01155850070995352,0.003398755180505768,0.002631479632787324,0.0016541385061041066,0.002181702833831516,0.0023448531635606065,0.003891881582712962,0.0021176070178840424,0.0022050901738749668,0.0003800146520724154,0.0006079040105171066,0.0023416156952081346,0.001783453937464224,0.0009074879034577485,0.0019746255990912708,0.001466324936503608,0.0029773055243036083,2008
2,27.514186450492183,0.000933027085360819,0.0004168576169081286,0.009192189903625164,0.002454301796832997,0.010083214393226814,0.002857485337945644,0.004369351576251886,0.00233667119073212,0.003021919387095004,0.002840593382323099,0.003267199166614046,0.002006169881945758,0.0020619491657772227,0.00035336756972836056,0.0007076757413129115,0.0019425138941916297,0.0021877998948996273,0.000804853664781083,0.0017188115800303848,0.0015901120377750301,0.002694594106474103,2009
3,29.815454711920637,0.0009804129526668967,0.0004884601386945328,0.008072224746296555,0.0025355066444744906,0.010480010715287693,0.0032927272033005735,0.0034857910106855894,0.002067870102360265,0.002951944848003591,0.0021887570224051922,0.003308007952339581,0.002037454535836969,0.002259707119709883,0.0003947147660541909,0.0006981942872376828,0.0024284242074878544,0.0020181880667238493,0.0008810293633716674,0.0018546119635872104,0.0017553073479215139,0.0030280340835219617,2010
4,28.806679744912707,0.0008581584348138812,0.0004769714823593229,0.007262411935632451,0.002225529548948148,0.010578793815306435,0.002750341704269722,0.0034433083498877064,0.0021332643858584786,0.0029516677121827705,0.002146170976244433,0.003711989839983742,0.00198188088760383,0.0022065421633999526,0.00038599223354854486,0.0008651001436546762,0.0023654584301122383,0.0014768910633254967,0.0008904286215839286,0.0017872662253039056,0.0016923479087921037,0.003351944657910472,2011
5,30.936630530614934,0.0008483635228055229,0.0005766579398591352,0.007346372772446412,0.001923901408873052,0.009654846830312078,0.002459747600246511,0.0034351010938497156,0.0017700716119258646,0.002755944523560404,0.0020897916329891825,0.003355281512411477,0.0017852073039661873,0.0024725264960895952,0.0003291711751527113,0.0007877068288338977,0.0021517527766941637,0.0013883295738142702,0.0006262410410966073,0.0017769391451399152,0.001850716785460669,0.002884746151722784,2012
6,30.89576451198624,0.0009690402710139713,0.0006248033531019579,0.007138907294158046,0.0021986031727619613,0.009961114723129376,0.0028425311155891348,0.0033742957677975324,0.0018049936579978881,0.0026930426434562124,0.0019351305826200884,0.0035374258718255313,0.001951395746822414,0.002787675992077793,0.0003941881263313989,0.000768309887700847,0.0021623924566815424,0.0015781438897594206,0.0007061204293128452,0.0018224279820060424,0.0018915751082071186,0.0030699169474154467,2013
7,29.13255385177072,0.0008815018633385026,0.0005048275892719344,0.0069456662173069846,0.0023334731627454625,0.009302191261618147,0.0023229842589821436,0.003476502620466025,0.0015126989258763043,0.002527582420243245,0.0021382862779612114,0.0033191103871635544,0.0019111147728542658,0.002387565914946167,0.00034739891488358914,0.0006810254856213876,0.0023085092880792343,0.0012429086812524223,0.0006752682701248971,0.0017026125552364782,0.0017915034126025852,0.0028127561450188255,2014
8,31.55406132656319,0.0009676415002719897,0.0006574703314494278,0.007420968228223818,0.002435927251970107,0.009878599604650673,0.0021175648892358978,0.003725579382290375,0.0016803969403002064,0.002902754255029037,0.0026973778998739635,0.003407161809709446,0.0020631194533975955,0.0019871411044537156,0.00040249600506755897,0.0006910895917269761,0.0024037618079313892,0.0011952468704587692,0.0008548566948005081,0.0019386491792073761,0.0019386712139782423,0.0030433037534774903,2015
9,28.331369307841246,0.0012081270645137795,0.000535753084716363,0.007837935358209416,0.0026746507462369665,0.011319826440280543,0.002697378160061233,0.00360794505941105,0.0019822436674881163,0.0028828869468902063,0.003000648908898794,0.0037896911320383503,0.002366086011407457,0.0020373453500818093,0.0004878980778466017,0.0007844792670328233,0.0025049667116621584,0.001772455553914407,0.001340124629485068,0.002281025950673155,0.0019148873784758953,0.0035450292002882854,2016
