,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,year
0,0.2620114160794096,0.26678957909369533,0.2573621314581673,2017
1,0.23128105150985806,0.23285425618516373,0.22986722542671054,2018
