,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,year
0,0.3136243312874827,0.32019760080989945,0.30593662824401874,2016
1,0.28366732220273905,0.28661142001814466,0.2805059321845147,2017
