,TOXICITY,TOXICITY_dyu,TOXICITY_dyd,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,IDENTITY_ATTACK,IDENTITY_ATTACK_dyu,IDENTITY_ATTACK_dyd,year
0,0.34003507224349994,0.3461579236733609,0.33394700172312897,0.21967853226531323,0.2249540041855585,0.2144348115501191,0.2500632220087761,0.25450212202227657,0.24526817107786134,2017
1,0.339605196637043,0.34135913821959074,0.3378927854454099,0.2116457592714028,0.21314759534459463,0.21035408340609582,0.29236775555949396,0.29392426012813005,0.2908943663721916,2018
