,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,year
0,0.27712872119,0.3349438458699999,0.22314335763999996,2015
1,0.3108036062083789,0.3247893860783242,0.29557221915555554,2016
