,TOXICITY,TOXICITY_dyu,TOXICITY_dyd,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,IDENTITY_ATTACK,IDENTITY_ATTACK_dyu,IDENTITY_ATTACK_dyd,year
0,0.38358416966945696,0.3894670572038368,0.3773503686107119,0.24732515051303913,0.2525152040092038,0.24224541458529608,0.3113995760038247,0.3165420345091484,0.3064037051641384,2016
1,0.36997345615596133,0.3738910768966697,0.36577908535935305,0.23808614405021072,0.24150974050963933,0.23461187195181332,0.2930020143642288,0.29617884400575145,0.28982558505286815,2017
2,0.34086860643622335,0.34347120515387497,0.3382240485513865,0.20352157231334583,0.2057296412610589,0.20139168732447688,0.270793455575417,0.2729092714451575,0.26860112634736416,2018
