,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,year
0,0.26211466344181483,0.2662863663273905,0.25828729112536924,2017
1,0.22485381214687042,0.22657111178661204,0.22317764392566702,2018
