,TOXICITY,TOXICITY_dyu,TOXICITY_dyd,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,IDENTITY_ATTACK,IDENTITY_ATTACK_dyu,IDENTITY_ATTACK_dyd,year
0,0.3120621956568489,0.33175318466421205,0.29359480046980857,0.18113933525184106,0.195874347334757,0.16751260235154639,0.26126428738159013,0.27458967026509573,0.2473578360736377,2015
1,0.38990201922943046,0.39900145924351194,0.3810007177020983,0.2477448784363079,0.25525222357371613,0.24039698225080067,0.30421013161278393,0.31175737168056317,0.2965485483914964,2016
2,0.3849395929812445,0.3952556432349822,0.3753295366992883,0.24804161047886045,0.2563710479368683,0.23884398625380784,0.29092236552348727,0.29954080691708185,0.2828776309836299,2017
3,0.3462502946673957,0.35527977635750946,0.3377211915703403,0.20990622965245748,0.2167529488315505,0.20355315827179904,0.2832763333139937,0.29050673045475417,0.2765227364397353,2018
