,TOXICITY,TOXICITY_dyu,TOXICITY_dyd,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,IDENTITY_ATTACK,IDENTITY_ATTACK_dyu,IDENTITY_ATTACK_dyd,year
0,0.39670043424388074,0.4151357419073427,0.3803856760760489,0.26988834401993,0.28501871847220284,0.2551080028632867,0.29473006048452827,0.30905742697054195,0.28075567664012235,2017
1,0.37119445356789327,0.3759799738932741,0.3659858514472458,0.23750235917984205,0.24200594561798414,0.2332171219362872,0.32706546391018443,0.3320806270200715,0.3227426250520294,2018
