,polarity,polarity_dyu,polarity_dyd,year
0,0.07133790808190192,0.10859181135590146,0.030127208061028494,2016
1,0.045983838780118136,0.05464070636595612,0.03785458390393256,2017
2,0.0670283146697515,0.07462043873226916,0.05972347129110041,2018
