,polarity,polarity_dyu,polarity_dyd,year
0,0.04188412102147685,0.06614715101685795,0.01684916102255667,2015
1,0.040516728865355546,0.04922557861481482,0.03231208880732818,2016
2,0.04442518645339029,0.05501833903591549,0.03484568060055805,2017
3,0.04835445472786623,0.05614324380597913,0.04052331575942846,2018
