,polarity,polarity_dyu,polarity_dyd,year
0,0.034363490127617635,0.06604420308095134,0.004443446382633336,2016
1,0.048005676646790264,0.057419734731887426,0.03868412184028726,2017
2,0.064133455505006,0.07497013718606739,0.05486487270999202,2018
