,polarity,polarity_dyu,polarity_dyd,year
0,0.04282928271545396,0.04857847086572848,0.03696414581583487,2016
1,0.049420247959666236,0.05313712486472308,0.04546684332415953,2017
2,0.055963550926411504,0.05866232794845893,0.05318279816734528,2018
