,polarity,polarity_dyu,polarity_dyd,year
0,0.061114717050871716,0.0731899206946352,0.048061729178864455,2016
1,0.02583012643567317,0.030119441876230838,0.021207206812829695,2017
2,0.0481350850599915,0.05054946771221548,0.04559978573826113,2018
