,polarity,polarity_dyu,polarity_dyd,year
0,0.06409401869939059,0.1465679120835801,-0.019125488288367076,2015
1,0.09286049422254156,0.10116417975016953,0.0843473918264676,2016
2,0.08367677489541178,0.09339834628069836,0.07396681625179714,2017
3,0.07308172555622307,0.08819155889157841,0.05835486934313046,2018
