,polarity,polarity_dyu,polarity_dyd,year
0,0.3045481713807644,0.3368540523093875,0.2728195504620349,2015
1,0.0804413775446803,0.08703932098932149,0.07383117453620947,2016
2,0.08882173413419381,0.09691718037056321,0.08110734868019141,2017
3,0.07791781677184736,0.08523862700572844,0.07002536646882596,2018
