,polarity,polarity_dyu,polarity_dyd,year
0,0.03644701888232334,0.1001619553575057,-0.02913037416330742,2015
1,0.07388192783540817,0.08244246437100183,0.0656524646084172,2016
2,0.07704092587178311,0.08753707734215811,0.06721806485221105,2017
3,0.084336719656474,0.09690465272437096,0.0712798296775367,2018
