,polarity,polarity_dyu,polarity_dyd,year
0,0.10981124818383735,0.13531178960354287,0.08409258463772454,2015
1,0.07294545498308748,0.08131547294651817,0.06450404504621612,2016
2,0.07126811733777642,0.08085318901863942,0.0612182915636693,2017
3,0.05056470325413619,0.06241921434961162,0.03963902426414478,2018
