,polarity,polarity_dyu,polarity_dyd,year
0,0.06348498396530634,0.08010838344963842,0.04832899114421015,2015
1,0.0368638396784617,0.044388646555503154,0.028899706560838987,2016
2,0.044772313611295356,0.051692990728817105,0.03731725841875532,2017
3,0.04870432985874463,0.05411805155373195,0.043236217160922887,2018
