,polarity,polarity_dyu,polarity_dyd,year
0,0.04682280231926526,0.05860419115234802,0.034811626393392615,2015
1,0.04924982575528638,0.055857642328933296,0.04279313643992959,2016
2,0.037028112829897174,0.0439275979207204,0.030155294806799286,2017
3,0.04581309786237805,0.05085260455088489,0.04109445960091342,2018
