,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,year
0,0.2861942312480916,0.32802305037404583,0.24495920702290078,2
1,0.2828007930460993,0.3197513884042553,0.2427175755638298,4
2,0.28900570826375843,0.32725799371543624,0.25031239012281875,6
3,0.2674897754038961,0.3061567551441558,0.23103583928181814,8
4,0.24929351740060238,0.28398881387048197,0.21517683490963854,10
