,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,year
0,0.18729810899425145,0.19180198659861245,0.18311007512379757,2
1,0.18758647675927506,0.1919451996846093,0.1836686166983163,4
2,0.1798581720417608,0.18423402221894006,0.17600131215553627,6
3,0.18020856748132422,0.18455351534935346,0.17570210767552905,8
4,0.17821879045395186,0.1821719267542101,0.17422699957808724,10
