,SEVERE_TOXICITY,SEVERE_TOXICITY_dyu,SEVERE_TOXICITY_dyd,year
0,0.33004611354529617,0.35964676338850177,0.2982201911080139,2
1,0.31018543092,0.33812827951692304,0.2839783948584615,4
2,0.2887444033177843,0.31565053570262386,0.2637582640991254,6
3,0.3070180731347826,0.33344241677907605,0.28340313488967395,8
4,0.28633577494469137,0.31134770132592593,0.2633863186330864,10
